,country,epoch,set,metric,weight_kind,rmse,mse,r2
287,Uganda,2,test,std,(wENS 0.9),2.7009566415429256,7.295166779494839,0.359921201927521
288,Uganda,2,test,overall,(wENS 0.99),4.914389016850488,28.828119495988574,0.5610994750565461
289,Uganda,2,test,mean,(wENS 0.99),7.077003195812576,50.08397423354142,0.7865903577077181
290,Uganda,2,test,std,(wENS 0.99),2.7517748378883993,7.572264758435726,0.3356085924053741
291,Uganda,2,test,overall,(wENS 0.999),4.858393072852179,28.05118601584741,0.5649200011611885
292,Uganda,2,test,mean,(wENS 0.999),6.967232271442097,48.54232552422421,0.7931593791288539
293,Uganda,2,test,std,(wENS 0.999),2.749553874262261,7.56004650747061,0.336680623193523
294,Uganda,2,test,overall,(wENS 0.9999),4.89499284008275,28.720249344265305,0.5703102019824251
295,Uganda,2,test,mean,(wENS 0.9999),7.076573560524676,50.0778933575169,0.7866162685424128
296,Uganda,2,test,std,(wENS 0.9999),2.7134121196408243,7.362605331013712,0.35400413542243725
297,Uganda,2,test,overall,(wENS 0.99999),5.019685984745377,30.542154117585397,0.5638212997411826
298,Uganda,2,test,mean,(wENS 0.99999),7.331591417961934,53.752232719933076,0.7709597744044427
299,Uganda,2,test,std,(wENS 0.99999),2.7077805515288196,7.332075515237719,0.35668282507792237
300,Uganda,2,test,overall,(wINS),4.865185849328281,28.341708279619805,0.5741010921499157
301,Uganda,2,test,mean,(wINS),7.026591625927312,49.372989877551824,0.7896198879997758
302,Uganda,2,test,std,(wINS),2.70378007272925,7.310426681687788,0.35858229630005545
303,Uganda,2,test,overall,(wISNS),4.725362909217985,26.424214345214782,0.5827380252338688
304,Uganda,2,test,mean,(wISNS),6.7490130077779416,45.54917657915586,0.8059132960348084
305,Uganda,2,test,std,(wISNS),2.701712810658028,7.299252111273701,0.35956275443292895
306,Uganda,2,test,overall,sklearn (w+s),4.897490289735186,28.983219194121318,0.5807443171178318
307,Uganda,2,test,mean,sklearn (w+s),7.1330680799430946,50.88066023310307,0.783195649584259
308,Uganda,2,test,std,sklearn (w+s),2.661912499527279,7.085778155139566,0.3782929846514046
309,Uganda,2,test,overall,sklearn (w),4.749394743065071,26.865642673959343,0.5871628630287585
310,Uganda,2,test,mean,sklearn (w),6.825181882563052,46.58310773006693,0.8015076776619157
311,Uganda,2,test,std,sklearn (w),2.67360760356709,7.148177617851758,0.3728180483956014
312,Uganda,2,test,overall,sklearn (s),4.760420441925391,26.728377939734,0.571876814786831
313,Uganda,2,test,mean,sklearn (s),6.777045135772232,45.928340772294064,0.8042976635682165
314,Uganda,2,test,std,sklearn (s),2.7437957480785506,7.528415107173934,0.33945596600544536
315,Uganda,3,test,overall,none,4.92873889600337,28.901998851972948,0.5710982508865944
316,Uganda,3,test,mean,none,7.075720905009601,50.06582632558988,0.7880589556045641
317,Uganda,3,test,std,none,2.78175688699714,7.738171378356018,0.3541375461686247
318,Uganda,3,test,overall,(w+s),5.092615504275686,30.973810147697087,0.5475929439052184
319,Uganda,3,test,mean,(w+s),7.3374044639126454,53.83750426704522,0.7720925086146201
320,Uganda,3,test,std,(w+s),2.847826544638727,8.110116028348951,0.3230933791958167
321,Uganda,3,test,overall,(wX),4.888134020142413,28.445541717756154,0.5789724471606061
322,Uganda,3,test,mean,(wX),7.021602444769908,49.302900892398746,0.791288607943763
323,Uganda,3,test,std,(wX),2.754665595514919,7.588182543113563,0.3666562863774494
324,Uganda,3,test,overall,(wENS 0.1),4.8897642853368275,28.1936394635484,0.5656058217118634
325,Uganda,3,test,mean,(wENS 0.1),6.959509365628801,48.434770610274995,0.7949636184682686
326,Uganda,3,test,std,(wENS 0.1),2.8200192050448534,7.952508316821806,0.33624802495545814
327,Uganda,3,test,overall,(wENS 0.4),4.972974674875522,29.48595882435968,0.5663051615404215
328,Uganda,3,test,mean,(wENS 0.4),7.153681373954143,51.175157200058436,0.7833628832260523
329,Uganda,3,test,std,(wENS 0.4),2.792267975796902,7.796760448660927,0.3492474398547908
330,Uganda,3,test,overall,(wENS 0.49),4.892864417315202,28.471343973778485,0.5767791739693081
331,Uganda,3,test,mean,(wENS 0.49),7.021531081579303,49.30189872958421,0.7912928503471977
332,Uganda,3,test,std,(wENS 0.49),2.7641977530511017,7.64078921797276,0.3622654975914186
333,Uganda,3,test,overall,(wENS 0.5),4.9053894205620425,28.71754349586422,0.5792926595825888
334,Uganda,3,test,mean,(wENS 0.5),7.0628643632907435,49.884053014242355,0.7888284470576696
335,Uganda,3,test,std,(wENS 0.5),2.7479144778333415,7.551033977486085,0.36975687210750796
336,Uganda,3,test,overall,(wENS 0.51),4.864951814286641,28.157903224362325,0.5820882000909375
337,Uganda,3,test,mean,(wENS 0.51),6.983948527127754,48.775537029569925,0.793521069805822
338,Uganda,3,test,std,(wENS 0.51),2.745955101445529,7.540269419154725,0.37065533037605314
339,Uganda,3,test,overall,(wENS 0.55),4.842071791273351,27.960985993674626,0.5891576522860578
340,Uganda,3,test,mean,(wENS 0.55),6.967001616427468,48.53911152330296,0.7945219175376477
341,Uganda,3,test,std,(wENS 0.55),2.7171419661192333,7.382860464046292,0.38379338703446797
342,Uganda,3,test,overall,(wENS 0.6),4.945629631238364,29.14146661817855,0.570077848603932
343,Uganda,3,test,mean,(wENS 0.6),7.109472085946108,50.54459334084691,0.7860322162359621
344,Uganda,3,test,std,(wENS 0.6),2.7817871765306195,7.7383398955101965,0.35412348097190194
345,Uganda,3,test,overall,(wENS 0.8),4.814463982886861,27.550289812128383,0.5894792052140159
346,Uganda,3,test,mean,(wENS 0.8),6.905211784419501,47.68194978768595,0.7981504954878256
347,Uganda,3,test,std,(wENS 0.8),2.72371618135422,7.418629836570815,0.38080791494020616
348,Uganda,3,test,overall,(wENS 0.9),4.8106972638652845,27.553535021542963,0.5923054453975352
349,Uganda,3,test,mean,(wENS 0.9),6.910870317921075,47.76012855112255,0.7978195454169221
350,Uganda,3,test,std,(wENS 0.9),2.7105242098094937,7.346941491963381,0.3867913453781481
351,Uganda,3,test,overall,(wENS 0.99),5.0935602532660935,31.165390566330796,0.555571500673252
352,Uganda,3,test,mean,(wENS 0.99),7.3785185707587,54.44253629903102,0.7695312581537199
353,Uganda,3,test,std,(wENS 0.99),2.808601935773486,7.888244833630573,0.341611743192784
354,Uganda,3,test,overall,(wENS 0.999),5.222593869116088,32.60361193054461,0.5255149102089194
355,Uganda,3,test,mean,(wENS 0.999),7.530867078425519,56.713958952913316,0.7599157634169197
356,Uganda,3,test,std,(wENS 0.999),2.914320659806657,8.493264908175908,0.2911140570009192
357,Uganda,3,test,overall,(wENS 0.9999),5.288000136278525,34.0441911550632,0.5404002922579823
358,Uganda,3,test,mean,(wENS 0.9999),7.754018326353673,60.12480020542862,0.7454768275123376
359,Uganda,3,test,std,(wENS 0.9999),2.8219819462033753,7.963582104697791,0.33532375700362704
360,Uganda,3,test,overall,(wENS 0.99999),5.042936172441385,30.89539721513004,0.5792632875730196
361,Uganda,3,test,mean,(wENS 0.99999),7.380497289463199,54.47174023977363,0.7694076306385922
362,Uganda,3,test,std,(wENS 0.99999),2.7053750554195712,7.319054190486449,0.389118944507447
363,Uganda,3,test,overall,(wINS),5.126752060786857,31.95279994825946,0.5660700224861653
364,Uganda,3,test,mean,(wINS),7.507763034192309,56.36650577758451,0.761386618774001
365,Uganda,3,test,std,(wINS),2.7457410873814045,7.539094118934417,0.3707534261983296
366,Uganda,3,test,overall,(wISNS),5.0638553170344345,30.841930433834932,0.5624668855676798
367,Uganda,3,test,mean,(wISNS),7.344052624720114,53.935108954658396,0.7716793237947771
368,Uganda,3,test,std,(wISNS),2.7836580093487537,7.748751913011467,0.3532544473405824
369,Uganda,3,test,overall,sklearn (w+s),5.193364930425493,32.57353519065413,0.5456360596867014
370,Uganda,3,test,mean,sklearn (w+s),7.560324137949093,57.158501070855685,0.7580339065163314
371,Uganda,3,test,std,sklearn (w+s),2.8264057229018933,7.988569310452574,0.33323821285707145
372,Uganda,3,test,overall,sklearn (w),5.126752062909507,31.95279996446402,0.5660700217017827
373,Uganda,3,test,mean,sklearn (w),7.507763035147378,56.36650579192538,0.7613866187132925
374,Uganda,3,test,std,sklearn (w),2.7457410906716357,7.539094137002665,0.37075342469027284
375,Uganda,3,test,overall,sklearn (s),4.849163378112447,27.960398846657323,0.5840868878279235
376,Uganda,3,test,mean,sklearn (s),6.957720557567253,48.40987535719396,0.7950690062412411
377,Uganda,3,test,std,sklearn (s),2.740606198657641,7.510922336120686,0.373104769414606
